ASIN,Title,Binding,Creator,Edition,Author,ItemDimensionsHeight,ItemDimensionsLength,ItemDimensionsWidth,ItemDimensionsWeight,Label,LanguagesUnknown,LanguagesOriginal,LanguagesPublished,Amount,CurrencyCode,Manufacturer,NumberOfPages,PackageDimensionsHeight,PackageDimensionsLength,PackageDimensionsWidth,PackageDimensionsWeight,ProductGroup,ProductTypeName,PublicationDate,Publisher,SmallImageUrl,Studio,SalesRanking
1491712929,"Soul Stories of Healing: Reiki Stories to Inspire You",Hardcover," "," ","Govoni Msn Rn Rmt, Amy L.",8.86,0.31,5.91,5.91,iUniverse.com,english,english,english,20.95,USD,iUniverse.com,84,0.31,9.02,5.98,0.63,Book,ABIS_BOOK,2013-11-18,iUniverse.com,http://ecx.images-amazon.com/images/I/41guE192sgL._SL75_.jpg,iUniverse.com," "
1491713097,"Priests and Warriors",Paperback," "," ","Schenck Jr., Walter Joseph",8.90,1.81,5.91,5.91,iUniverse,english,english,english,42.95,USD,iUniverse,828,2.07,9.00,6.00,2.97,Book,ABIS_BOOK,2013-12-13,iUniverse,http://ecx.images-amazon.com/images/I/51OewgakWaL._SL75_.jpg,iUniverse," "
1491713119,"Priests and Warriors",Hardcover," "," ","Schenck Jr., Walter Joseph",8.90,1.97,5.91,5.91,iUniverse.com,english,english,english,52.95,USD,iUniverse.com,828,2.00,9.02,5.98,3.00,Book,ABIS_BOOK,2013-12-11,iUniverse.com,http://ecx.images-amazon.com/images/I/51-ix6c7HwL._SL75_.jpg,iUniverse.com," "
1491713143,"The Merlin Prophecy: ""A Mystic Legend and His Crusade Into the New World""",Paperback," "," ","Berg, Jeff",8.39,0.35,5.43,5.43,iUniverse,english,english,english,13.95,USD,iUniverse,172,0.63,8.43,5.51,0.53,Book,ABIS_BOOK,2013-11-08,iUniverse,http://ecx.images-amazon.com/images/I/41Gcbb3gMTL._SL75_.jpg,iUniverse," "
1491713194,"Dr. Eunholder's Device: Book Two of the Sapphire Staff Series",Paperback," "," ","Sens, Cynthia",8.39,0.55,5.43,5.43,iUniverse,english,english,english,16.95,USD,iUniverse,248,0.62,8.50,5.50,0.85,Book,ABIS_BOOK,2013-11-12,iUniverse,http://ecx.images-amazon.com/images/I/51VMbR6HCqL._SL75_.jpg,iUniverse,6416525
1491713208,"Dr. Eunholder's Device: Book Two of the Sapphire Staff Series",Hardcover," "," ","Sens, Cynthia",8.39,0.67,5.43,5.43,iUniverse.com,english,english,english,26.95,USD,iUniverse.com,248,0.69,8.50,5.51,1.00,Book,ABIS_BOOK,2013-11-11,iUniverse.com,http://ecx.images-amazon.com/images/I/51eivKKCrdL._SL75_.jpg,iUniverse.com,5031645
1491713313,"Ski Pioneers of Stowe, Vermont: The First Twenty-Five Years",Paperback," "," ","Haslam, Patricia L.",8.86,0.71,5.91,5.91,iUniverse,english,english,english,23.95,USD,iUniverse,356,0.81,9.00,6.00,1.34,Book,ABIS_BOOK,2013-11-15,iUniverse,http://ecx.images-amazon.com/images/I/51lEORLGKIL._SL75_.jpg,iUniverse,843784
149171333X,"Ski Pioneers of Stowe, Vermont: The First Twenty-Five Years",Hardcover," "," ","Haslam Lord and Ruschp",8.86,0.94,5.91,5.91,iUniverse.com,english,english,english,33.95,USD,iUniverse.com,356,1.50,9.10,6.20,1.60,Book,ABIS_BOOK,2013-11-14,iUniverse.com,http://ecx.images-amazon.com/images/I/51Nx-UjJOJL._SL75_.jpg,iUniverse.com,1576535
1491713364,"Locker Rooms",Paperback," "," ","Lesser, Patty",8.90,0.55,5.91,5.91,iUniverse,english,english,english,16.95,USD,iUniverse,258,0.71,8.90,5.91,0.75,Book,ABIS_BOOK,2013-12-04,iUniverse,http://ecx.images-amazon.com/images/I/31nxYd4dsfL._SL75_.jpg,iUniverse,4478457
1491713380,"Out of the Woods: Book One",Paperback," "," ","Chastain, Leslie",8.39,0.35,5.43,5.43,iUniverse,english,english,english,11.95,USD,iUniverse,144,0.36,8.50,5.50,0.54,Book,ABIS_BOOK,2013-11-07,iUniverse,http://ecx.images-amazon.com/images/I/51NAcT5OilL._SL75_.jpg,iUniverse,1681046
1491713399,"Out of the Woods: Book One",Hardcover," "," ","Chastain, Leslie",8.39,0.51,5.43,5.43,iUniverse.com,english,english,english,21.95,USD,iUniverse.com,144,0.63,8.58,5.75,0.71,Book,ABIS_BOOK,2013-11-07,iUniverse.com,http://ecx.images-amazon.com/images/I/51edvCgPTfL._SL75_.jpg,iUniverse.com,2674677
149171347X,"Precious Words",Paperback," "," ","Fleming, Leigh",8.90,0.63,5.91,5.91,iUniverse,english,english,english,17.95,USD,iUniverse,274,0.69,9.00,6.00,1.05,Book,ABIS_BOOK,2013-12-18,iUniverse,http://ecx.images-amazon.com/images/I/41yL7p88yqL._SL75_.jpg,iUniverse,188365
1491713488,"Precious Words",Hardcover," "," ","Fleming, Leigh",8.90,0.75,5.91,5.91,iUniverse.com,english,english,english,27.95,USD,iUniverse.com,274,0.75,9.02,5.98,1.23,Book,ABIS_BOOK,2013-12-18,iUniverse.com,http://ecx.images-amazon.com/images/I/41cgvQMmKyL._SL75_.jpg,iUniverse.com,1839089
1491713593,"C Is for Children: My First Thirty-Two Keywords",Paperback," "," ","Parrish, D. Michael"," "," "," "," ",iUniverse.com,english,english,english,14.95,USD,iUniverse.com,146,0.31,9.02,5.98,0.45,Book,ABIS_BOOK,2014-01-30,iUniverse.com,http://ecx.images-amazon.com/images/I/51Mvw8djbhL._SL75_.jpg,iUniverse.com,700269
1491713739,"Got Live Album if You Want It!: 100 Live Recordings to Consider",Paperback," "," ","Mednick, Avram",8.90,0.55,5.91,5.91,iUniverse,english,english,english,19.95,USD,iUniverse,256,0.10,8.90,5.90,0.50,Book,ABIS_BOOK,2013-11-13,iUniverse,http://ecx.images-amazon.com/images/I/51xgZiAXvDL._SL75_.jpg,iUniverse,2768600
1491713844,"Life Is Conscious: Live With Purpose. Abandon Fear. Coexist.",Paperback," "," ","Staples, Owen",8.86,0.43,5.91,5.91,iUniverse,english,english,english,17.95,USD,iUniverse,200,0.63,8.98,5.98,0.66,Book,ABIS_BOOK,2013-11-05,iUniverse,http://ecx.images-amazon.com/images/I/51stqo1Td3L._SL75_.jpg,iUniverse,4430983
1491713860,"A Lifetime of Outdoor Action: Five Volumes of Hunting and Fishing by a guy Who Couldn't Quit!",Paperback," "," ","Mahaffey, Ben D.",10.83,1.30,8.11,8.11,iUniverse,english,english,english,35.95,USD,iUniverse,650,1.47,11.00,8.25,3.89,Book,ABIS_BOOK,2013-11-25,iUniverse,http://ecx.images-amazon.com/images/I/51fBGkqzpsL._SL75_.jpg,iUniverse," "
149171395X,Stay,Paperback," "," ","Wynne, Hilary",0.75,9.00,6.00,6.00,iUniverse,english,english,english,20.95,USD,iUniverse,364,0.94,8.90,5.98,1.10,Book,ABIS_BOOK,2013-11-18,iUniverse,http://ecx.images-amazon.com/images/I/41VVTRTVc8L._SL75_.jpg,iUniverse,244056
1491713976,Stay,Hardcover," "," ","Wynne, Hilary",8.86,0.94,5.91,5.91,iUniverse.com,english,english,english,30.95,USD,iUniverse.com,364,1.20,8.80,6.30,0.45,Book,ABIS_BOOK,2013-11-18,iUniverse.com,http://ecx.images-amazon.com/images/I/41wQ8KoWjgL._SL75_.jpg,iUniverse.com,3094083
1491714018,"Look Up! Images in the Classroom",Paperback," "," ","Cooke, PhD Gwendolyn J.",8.90,0.24,5.91,5.91,iUniverse,english,english,english,11.95,USD,iUniverse,102,0.26,9.00,6.00,0.46,Book,ABIS_BOOK,2013-12-13,iUniverse,http://ecx.images-amazon.com/images/I/31X72jlIQ8L._SL75_.jpg,iUniverse,2870107
1491714093,"The Boy Walker",Paperback," "," ","Perlstein, David",8.39,0.59,5.43,5.43,iUniverse,english,english,english,16.95,USD,iUniverse,254,0.64,8.50,5.50,0.87,Book,ABIS_BOOK,2013-11-21,iUniverse,http://ecx.images-amazon.com/images/I/41y94LIhwBL._SL75_.jpg,iUniverse,1958727
1491714158,"Still Rising: A Memoir",Hardcover," "," ","Santos, Janice L.",8.90,0.31,5.91,5.91,iUniverse.com,english,english,english,20.95,USD,iUniverse.com,84,0.31,9.02,5.98,0.63,Book,ABIS_BOOK,2013-12-19,iUniverse.com,http://ecx.images-amazon.com/images/I/41cCBHs8xoL._SL75_.jpg,iUniverse.com,3658338
1491714166,"Still Rising: A Memoir",Paperback," "," ","Santos, Janice L.",8.90,0.20,5.91,5.91,iUniverse,english,english,english,10.95,USD,iUniverse,84,0.21,9.00,6.00,0.40,Book,ABIS_BOOK,2013-12-20,iUniverse,http://ecx.images-amazon.com/images/I/41FX-Gp0LyL._SL75_.jpg,iUniverse,315529
1491714239,"Complete Abandon",Paperback," "," ","Isaacson, Norman",8.86,0.79,5.91,5.91,iUniverse,english,english,english,21.95,USD,iUniverse,378,0.86,9.00,6.00,1.41,Book,ABIS_BOOK,2013-11-20,iUniverse,http://ecx.images-amazon.com/images/I/418jJ1H9OxL._SL75_.jpg,iUniverse,2660038
1491714255,"Complete Abandon",Hardcover," "," ","Isaacson, Norman",8.86,0.98,5.91,5.91,iUniverse.com,english,english,english,31.95,USD,iUniverse.com,378,1.00,9.02,5.98,1.56,Book,ABIS_BOOK,2013-11-19,iUniverse.com,http://ecx.images-amazon.com/images/I/41AW-8RnROL._SL75_.jpg,iUniverse.com," "
1491714298,"Timeless Service in Gamma Sigma Omega Chapter: Alpha Kappa Alpha Sorority",Paperback," "," ","Conyers, Emma Jean Hawkins",8.86,0.79,5.91,5.91,iUniverse,english,english,english,25.95,USD,iUniverse,394,0.89,9.00,6.00,1.47,Book,ABIS_BOOK,2013-12-10,iUniverse,http://ecx.images-amazon.com/images/I/51VIEBm48GL._SL75_.jpg,iUniverse,3477192
149171431X,"Timeless Service in Gamma Sigma Omega Chapter: Alpha Kappa Alpha Sorority",Hardcover," "," ","Conyers, Emma Jean Hawkins",8.86,0.98,5.91,5.91,iUniverse.com,english,english,english,35.95,USD,iUniverse.com,394,1.00,9.02,5.98,1.61,Book,ABIS_BOOK,2013-12-10,iUniverse.com,http://ecx.images-amazon.com/images/I/51HO9WtCiSL._SL75_.jpg,iUniverse.com," "
1491714328,"Meus Momentos (Portuguese Edition)",Paperback," "," ","Andrade, Dayane",8.86,0.31,5.91,5.91,iUniverse,portuguese,portuguese,portuguese,13.95,USD,iUniverse,126,0.32,9.00,6.00,0.54,Book,ABIS_BOOK,2013-11-20,iUniverse,http://ecx.images-amazon.com/images/I/41W4eK5sA3L._SL75_.jpg,iUniverse,3036227
1491714336,"Meus Momentos (Portuguese Edition)",Hardcover," "," ","Andrade, Dayane",8.86,0.43,5.91,5.91,iUniverse.com,portuguese,portuguese,portuguese,23.95,USD,iUniverse.com,126,0.71,9.13,6.14,0.79,Book,ABIS_BOOK,2013-11-19,iUniverse.com,http://ecx.images-amazon.com/images/I/41Gt3zcVDrL._SL75_.jpg,iUniverse.com," "
1491714409,"A Rocky Scheme: Faces of International Intrigue",Hardcover," "," ","Buck, Rose Freitas",8.39,0.63,5.43,5.43,iUniverse.com,english,english,english,24.95,USD,iUniverse.com,200,0.63,8.50,5.51,0.87,Book,ABIS_BOOK,2013-12-11,iUniverse.com,http://ecx.images-amazon.com/images/I/51rbooqY2eL._SL75_.jpg,iUniverse.com,5158362
1491714425,"A Rocky Scheme: Faces of International Intrigue",Paperback," "," ","Buck, Rose Freitas",8.39,0.47,5.43,5.43,iUniverse,english,english,english,14.95,USD,iUniverse,200,0.50,8.50,5.50,0.70,Book,ABIS_BOOK,2013-12-13,iUniverse,http://ecx.images-amazon.com/images/I/51X2yAUwN3L._SL75_.jpg,iUniverse,2822541
1491714484,"Place 33: Secrets of Universal Truths Revealed Through Hypnotic Channeling",Paperback," "," ","Avalon, Sherilyn Bridget",8.86,0.75,5.91,5.91,iUniverse,english,english,english,23.95,USD,iUniverse,340,1.02,8.98,5.98,1.10,Book,ABIS_BOOK,2013-11-01,iUniverse,http://ecx.images-amazon.com/images/I/41hlM7IrkZL._SL75_.jpg,iUniverse,3882329
1491714492,"Dead Javelinas Are Not Allowed on School Property",Paperback," "," ","Chandler, Charlena",8.90,0.51,5.91,5.91,iUniverse,english,english,english,18.95,USD,iUniverse,226,0.57,9.00,6.00,0.89,Book,ABIS_BOOK,2014-01-07,iUniverse,http://ecx.images-amazon.com/images/I/51xNQnFW9EL._SL75_.jpg,iUniverse,711809
1491714514,"The Z Factor",Hardcover," "," ","Gross, Cheryl M.",0.63,9.00,6.00,6.00,iUniverse.com,english,english,english,24.95,USD,iUniverse.com,208,0.63,9.02,5.98,1.02,Book,ABIS_BOOK,2014-01-11,iUniverse.com,http://ecx.images-amazon.com/images/I/511vTCvWz3L._SL75_.jpg,iUniverse.com,1009973
1491714522,"The Z Factor",Paperback," "," ","Gross, Cheryl M.",8.90,0.47,5.91,5.91,iUniverse,english,english,english,14.95,USD,iUniverse,208,0.52,9.00,6.00,0.83,Book,ABIS_BOOK,2014-01-10,iUniverse,http://ecx.images-amazon.com/images/I/51FDGRHiauL._SL75_.jpg,iUniverse,611774
149171462X,"An Even Exchange",Paperback," "," ","Tomalin, Christine F.",0.31,9.02,5.98,5.98,iUniverse,english,english,english,11.95,USD,iUniverse,132,0.33,9.00,6.00,0.56,Book,ABIS_BOOK,2014-01-28,iUniverse,http://ecx.images-amazon.com/images/I/41mg4VcvXML._SL75_.jpg,iUniverse,148868
1491714646,"Selling Your Company: The Business Owner's Guide to the Process of Selling a Company and Redeeming the Full Value",Paperback," "," ","Folkert, Ted",8.86,0.39,5.91,5.91,iUniverse,english,english,english,16.95,USD,iUniverse,182,0.41,9.00,6.00,0.74,Book,ABIS_BOOK,2013-12-11,iUniverse,http://ecx.images-amazon.com/images/I/51wLGIqsuEL._SL75_.jpg,iUniverse,1735482
1491714662,"Selling Your Company: The Business Owner's Guide to the Process of Selling a Company and Redeeming the Full Value",Hardcover," "," ","Folkert, Ted",8.86,0.55,5.91,5.91,iUniverse.com,english,english,english,26.95,USD,iUniverse.com,182,0.56,9.02,5.98,0.94,Book,ABIS_BOOK,2013-12-11,iUniverse.com,http://ecx.images-amazon.com/images/I/51TRWhtGu5L._SL75_.jpg,iUniverse.com," "
1491714670,"A Little Catch: Writing the Short Story Including Nine Original Stories",Paperback," "," ","Smith, Saylor D.",8.86,0.35,5.91,5.91,iUniverse,english,english,english,11.95,USD,iUniverse,146,0.37,9.00,6.00,0.61,Book,ABIS_BOOK,2013-11-22,iUniverse,http://ecx.images-amazon.com/images/I/5108KrnHioL._SL75_.jpg,iUniverse," "
1491714697,"English-Spanish Glossary of Technical and Forensic Ballistics and Firearms: Glosario Español-Inglés de Balística Técnica y Forense y Armas de Fuego (Spanish Edition)",Paperback," "," ","Blanco, Martin S.",8.39,0.35,5.43,5.43,iUniverse,spanish,spanish,spanish,15.95,USD,iUniverse,144,0.36,8.50,5.50,0.54,Book,ABIS_BOOK,2013-11-19,iUniverse,http://ecx.images-amazon.com/images/I/310Ql2zqSoL._SL75_.jpg,iUniverse,1600983
1491714808,"Magic and Loss",Paperback," "," ","Wells, John David",8.86,0.71,5.91,5.91,iUniverse,english,english,english,19.95,USD,iUniverse,336,0.76,9.00,6.00,1.27,Book,ABIS_BOOK,2013-11-21,iUniverse,http://ecx.images-amazon.com/images/I/51aj3Xz5AKL._SL75_.jpg,iUniverse,2181989
